open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1.71147E+12,70307,70580,70055.3,70067.2,5435.049,1.71147E+12,382138997.2,76056,2786.15,196002489.1,0
1.71147E+12,70067.2,70111.4,69636.6,69932.2,6583.996,1.71147E+12,459975732.8,89854,3015.809,210714543.6,0
1.71147E+12,69932.2,70024.9,69465.2,69585.6,5698.404,1.71147E+12,397300447.7,77746,2525.652,176130742.1,0
1.71147E+12,69585.6,69870.7,69490,69799.4,3696.273,1.71147E+12,257748004.8,60227,2216.874,154587387.9,0
1.71147E+12,69796.7,69982.7,69550,69693.6,4505.95,1.71147E+12,314342564.1,63408,2201.771,153645399.6,0
1.71147E+12,69693.6,70148,69667.9,70115.2,3309.882,1.71147E+12,231470081,52195,1971.697,137898987.6,0
1.71147E+12,70115.3,70253.2,70024.1,70172.8,2832.951,1.71148E+12,198707859.2,43821,1390.827,97567271.95,0
1.71148E+12,70172.9,70260,70083.3,70125.4,1972.74,1.71148E+12,138446544.6,32426,824.857,57892371.56,0
1.71148E+12,70125.4,70328.8,70077.6,70274,1780.597,1.71148E+12,125039517.3,29892,902.485,63376937.54,0
1.71148E+12,70274.1,70315,70192.1,70243.9,1039.599,1.71148E+12,73038748.5,22225,481.652,33841603.81,0
1.71148E+12,70243.9,70478.2,70206,70325.1,2093.187,1.71148E+12,147304032,38095,1119.166,78762264.93,0
1.71148E+12,70325.1,70462,69970.4,69982.5,2868.055,1.71148E+12,201363225.6,41148,1063.723,74718051.59,0
1.71148E+12,69982.6,70135.1,69715,69879.4,3894.869,1.71148E+12,272298826.4,60794,1735.259,121325041.6,0
1.71148E+12,69879.3,70026.1,69678.8,69806.8,3812.525,1.71148E+12,266239253.5,52050,2092.594,146155915.9,0
1.71148E+12,69806.8,69950,69701.1,69833.4,2077.996,1.71148E+12,145099257.4,35899,1022.397,71387705.08,0
1.71148E+12,69833.3,69968,69465.8,69523.3,3067.926,1.71148E+12,213804415.3,51530,1206.353,84108629.99,0
1.71148E+12,69523.2,69852.2,69420,69753.3,3471.938,1.71148E+12,241854033.7,52899,1836.268,127923108.1,0
1.71148E+12,69753.3,69851.6,69620,69790.8,1505.958,1.71148E+12,105065515.8,26769,910.918,63562336.08,0
1.71149E+12,69790.7,69945.9,69790.7,69838,1466.856,1.71149E+12,102513245.1,22516,732.704,51205399.04,0
1.71149E+12,69838,69917.4,69701,69889.3,1303.547,1.71149E+12,90992245.14,24597,717.646,50103813.75,0
1.71149E+12,69889.3,69980,69775.1,69944.9,1263.891,1.71149E+12,88346018,26066,655.262,45809246.11,0
1.71149E+12,69944.8,70200,69867,70170.4,2105.556,1.71149E+12,147497112,33643,1267.039,88773091.55,0
1.71149E+12,70170.4,70261.4,70056.4,70091.3,1337.308,1.71149E+12,93861702.86,28682,581.17,40794927.93,0
1.71149E+12,70091.3,70177.4,70020,70054.4,686.44,1.71149E+12,48111479.68,17473,338.256,23709437.92,0
1.71149E+12,70054.3,70123,69912.4,69950.8,1527.189,1.71149E+12,106883302.1,26646,575.784,40298522.73,0
1.71149E+12,69950.8,69956.6,69688.8,69912.5,2133.421,1.71149E+12,148946692.3,30669,1005.468,70186745.07,0
1.71149E+12,69912.5,70213.4,69817,70085,2113.737,1.71149E+12,148076959.5,30929,1275.9,89399092.02,0
1.71149E+12,70085,70339,70072.7,70304.5,2267.725,1.71149E+12,159269409,34393,1327.275,93223227.9,0
1.71149E+12,70304.5,70368,70240.1,70350,1257.726,1.71149E+12,88427471.95,26041,631.218,44381681.72,0
1.71149E+12,70349.9,70359.2,70093.7,70194,1653.559,1.7115E+12,116091820,26857,533.848,37478542.57,0
1.7115E+12,70194,70194,70078.4,70085.5,761.329,1.7115E+12,53391849.64,16596,362.265,25406146.33,0
1.7115E+12,70085.5,70156,70000,70044.1,1176.617,1.7115E+12,82446362.85,19246,640.355,44878037.43,0
1.7115E+12,70044.2,70089.8,69888,69972.6,1397.014,1.7115E+12,97781101.63,24327,637.849,44651291.89,0
1.7115E+12,69972.7,70191.2,69889.6,70167.5,1416.88,1.7115E+12,99284043.4,26362,853.573,59817213.56,0
1.7115E+12,70167.4,70533.1,70090,70518.6,5050.912,1.7115E+12,355505949.8,61941,2724.369,191722612.1,0
1.7115E+12,70518.6,70767.3,70355.3,70665,3494.183,1.7115E+12,246619405.6,53090,1890.506,133465478,0
1.7115E+12,70665,70799.3,70461.4,70729.4,2812.799,1.7115E+12,198677429.5,40470,1449.869,102450797.1,0
1.7115E+12,70729.4,70769.1,70501.7,70510.9,2490.28,1.7115E+12,175873474.2,33311,1132.576,79995854.95,0
1.7115E+12,70511,70673.4,70480,70521.7,1253.519,1.7115E+12,88455011.44,24139,622.56,43935348.37,0
1.7115E+12,70521.7,70537.9,70209.3,70387.9,3368.116,1.7115E+12,237021928.1,41918,1458.761,102665053.5,0
1.7115E+12,70387.9,70430,70223,70271.2,1953.984,1.71151E+12,137413886.6,29993,991.087,69703222.21,0
1.71151E+12,70271.2,70503.7,70223,70452.7,2458.877,1.71151E+12,173077690.9,29109,1520.182,107013974.4,0
1.71151E+12,70452.7,70551,70352.7,70440.9,1359.155,1.71151E+12,95749196.96,21895,662.531,46682472.43,0
1.71151E+12,70440.9,70665.3,70363.3,70647,2640.034,1.71151E+12,186298437.1,31255,1763.13,124428510.4,0
1.71151E+12,70646.9,70758.8,70538.9,70587.6,1900.332,1.71151E+12,134256526.6,30954,985.539,69648026.37,0
1.71151E+12,70587.6,70686,70540,70547,1144.81,1.71151E+12,80818423.37,18840,507.448,35825443.43,0
1.71151E+12,70547,70609.3,70421.4,70421.5,829.628,1.71151E+12,58483262.34,18981,319.159,22498589.2,0
1.71151E+12,70421.5,70564.5,70354,70445.1,2057.899,1.71151E+12,144968616.9,27715,1075.939,75799902.58,0
1.71151E+12,70445.2,70553.6,70332.8,70332.9,1562.47,1.71151E+12,110049633.5,22742,692.494,48791571.79,0
1.71151E+12,70332.9,70432,70294.2,70396.4,1782.049,1.71151E+12,125369734.8,23697,861.963,60647295.97,0
1.71151E+12,70397.1,70476.9,70314,70400.1,1297.471,1.71151E+12,91340575.27,20137,536.053,37738666.95,0
1.71151E+12,70400,70409.6,70087.2,70256.6,2432.04,1.71152E+12,170713142.2,38296,1043.148,73223128.88,0
1.71152E+12,70256.6,70425.7,70207.4,70406.7,1986.417,1.71152E+12,139721480.4,30707,1172.967,82508198.78,0
1.71152E+12,70406.6,70499.1,70388.5,70406.4,1042.806,1.71152E+12,73466034.66,20175,486.529,34277171.38,0
1.71152E+12,70406.3,70589.6,70391.8,70511.2,1446.756,1.71152E+12,102020765.7,23269,826.723,58299621.47,0
1.71152E+12,70511.2,70558.1,70429.4,70529.9,797.984,1.71152E+12,56247175.41,15097,427.584,30139704.45,0
1.71152E+12,70529.9,70650,70460,70460.2,1281.297,1.71152E+12,90405672.47,23530,708.008,49963622.01,0
1.71152E+12,70460.2,70483.1,70366.5,70411,1041.555,1.71152E+12,73341948.26,18318,448.623,31589970.1,0
1.71152E+12,70411.1,70435.6,70260,70331.1,1321.011,1.71152E+12,92916957.95,24480,575.294,40469040.52,0
1.71152E+12,70331.1,70399.9,70219.9,70371,1166.906,1.71152E+12,82034425.46,22549,622.339,43754777.7,0
1.71152E+12,70371,70394.3,70090.1,70106.7,2782.871,1.71152E+12,195379732.6,34384,1057.352,74238759.32,0
1.71152E+12,70106.6,70149.1,69825,69875.8,4404.788,1.71152E+12,308193810.5,61598,2011.648,140749691.3,0
1.71152E+12,69875.8,70012.6,69713.9,69887.9,3847.378,1.71153E+12,268822360.9,57932,1999.855,139750094.1,0
1.71153E+12,69888,69923.7,69690.1,69798.8,3152.701,1.71153E+12,220045684.1,47241,1499.197,104653625.1,0
1.71153E+12,69797.5,70011,69770,69990.1,2449.169,1.71153E+12,171247746,39657,1407.388,98411186.25,0
1.71153E+12,69990.2,70066,69885.1,69890,1634.124,1.71153E+12,114329183.5,26491,771.192,53961727.89,0
1.71153E+12,69890,69936.7,69731.4,69731.4,1539.11,1.71153E+12,107486890.4,23229,557.883,38971449.86,0
1.71153E+12,69731.4,69879.4,69555,69604,3233.955,1.71153E+12,225365135.9,46227,1315.737,91707929.37,0
1.71153E+12,69604,69849,69466.4,69740.7,5698.27,1.71153E+12,396922992.6,66618,2741.225,191010704.5,0
1.71153E+12,69740.8,69943,69625.5,69906.3,3076.799,1.71153E+12,214907217.4,41688,1751.695,122371602.4,0
1.71153E+12,69906.2,70059.7,69748.9,69929.8,2272.472,1.71153E+12,158887754,35937,1110.509,77668238.59,0
1.71153E+12,69929.8,70197.3,69876.7,70116.4,2482.054,1.71153E+12,173908630.8,38703,1434.871,100542998.5,0
1.71153E+12,70116.4,70190.6,69979,70102.7,2382.954,1.71153E+12,166998267.5,33202,982.83,68885401.4,0
1.71153E+12,70103.2,70270.5,70012.4,70262.6,2069.793,1.71154E+12,145229604.3,35646,1032.669,72470088.84,0
1.71154E+12,70262.6,70268,70096.2,70099.9,1753.453,1.71154E+12,123081625.4,28244,740.84,52000825.38,0
1.71154E+12,70099.9,70217.6,70000,70185.3,1759.563,1.71154E+12,123360200.7,27195,852.181,59754859.31,0
1.71154E+12,70185.4,70322.7,70078.6,70248,2176.314,1.71154E+12,152788140.1,29826,1249.436,87731625.36,0
1.71154E+12,70249.9,70264.2,70089.5,70176.7,1286.507,1.71154E+12,90275402.08,21906,411.024,28844486.14,0
1.71154E+12,70176.6,70436.6,70110.6,70288.1,3176.115,1.71154E+12,223351500.3,41805,1748.36,122960944.1,0
1.71154E+12,70288.1,70374,70207,70290.3,1878.443,1.71154E+12,132027891.6,32264,878.056,61720224.03,0
1.71154E+12,70290.2,70430,70281.7,70287.8,1536.89,1.71154E+12,108128240,27286,728.385,51247240.65,0
1.71154E+12,70287.9,70316,70188,70236.8,1663.097,1.71154E+12,116815523.2,26332,680.711,47813147.6,0
1.71154E+12,70236.9,70332.6,70075.5,70087.9,1950.378,1.71154E+12,136861803.8,32730,902.418,63326267.87,0
1.71154E+12,70087.9,70255.4,70055.5,70255.3,1741.681,1.71154E+12,122173734.9,25713,809.839,56809681.19,0
1.71154E+12,70255.4,71369,70243.5,71300.1,21320.875,1.71155E+12,1513867012,228415,12348.928,876697834.3,0
1.71155E+12,71300,71778.8,71200,71728,16065.096,1.71155E+12,1147755772,180625,8793.15,628412813.5,0
1.71155E+12,71728.1,71888,70429.2,70624.8,26582.801,1.71155E+12,1888506990,298860,11890.468,844640638.2,0
1.71155E+12,70624.9,70734.7,69619.8,69966.2,27609.366,1.71155E+12,1937596238,326652,12754.994,895279135.5,0
1.71155E+12,69966.3,70073.6,68551,69295.5,37624.128,1.71155E+12,2605183518,439206,17693.888,1225387760,0
1.71155E+12,69293.2,70220.7,69111.3,69815.4,19844.684,1.71155E+12,1382044574,249448,10515.477,732436942.3,0
1.71155E+12,69815.4,70300,69678.4,70007,11168.327,1.71155E+12,782026525.7,147273,5874.439,411437822.9,0
1.71155E+12,70006.9,70141.2,69727.5,70127.8,6933.167,1.71155E+12,484647615.2,99080,3207.386,224230319.3,0
1.71155E+12,70127.8,70150.4,69253.4,69502,8725.375,1.71155E+12,607734394.8,108797,3671.055,255671972.5,0
1.71155E+12,69501.9,69582.1,69125.6,69275.2,8529.222,1.71155E+12,591434061.1,118201,4268.453,296007740.4,0
1.71155E+12,69275.2,69508.7,69075,69188.1,6017.992,1.71155E+12,416953810.8,91736,2940.192,203778535.7,0
1.71155E+12,69188.2,69254.3,68900,68922,5760.293,1.71156E+12,397811979.8,86868,2535.19,175122681.5,0
1.71156E+12,68922.1,69374.9,68364.8,68698,16002.843,1.71156E+12,1102165095,175140,7494.743,516471575.1,0
1.71156E+12,68697.9,69229.9,68570.3,69148.9,8929.864,1.71156E+12,615465337.4,109873,5019.939,346025451.5,0
1.71156E+12,69148.9,69343.6,69088.4,69245.7,3863.318,1.71156E+12,267409804.9,56898,1962.933,135897100.9,0
1.71156E+12,69245.8,69349.7,69013.7,69304.9,3058.021,1.71156E+12,211584500.9,42562,1563.776,108227211,0
1.71156E+12,69304.8,69487.8,69056.8,69452.2,2830.958,1.71156E+12,196184393.3,47825,1576.913,109313041.2,0
1.71156E+12,69452.2,69452.2,69173.5,69189.8,1951.137,1.71156E+12,135192421.1,34056,709.686,49181242.86,0
1.71156E+12,69189.9,69242.4,69084.1,69178.2,1293.355,1.71156E+12,89445132.79,27354,524.532,36276750.94,0
1.71156E+12,69178.3,69196,68600,68732.2,4547.839,1.71156E+12,313209059.6,56806,1733.243,119393587.1,0
1.71156E+12,68732.3,68996.7,68550,68679.6,6487.685,1.71156E+12,446084020.7,79303,3244.424,223178350.8,0
1.71156E+12,68679.7,68867.3,68436.2,68686.8,4899.748,1.71156E+12,336223134.3,66202,2354.06,161569064.2,0
1.71156E+12,68686.9,68934,68562.5,68860.5,3116.811,1.71157E+12,214387775.7,48832,1869.312,128602672.9,0
1.71157E+12,68862.4,68950,68500,68531.5,3159.984,1.71157E+12,217124260.4,48999,1404.307,96540256.25,0
1.71157E+12,68531.6,69000,68531.6,68983.4,2946.588,1.71157E+12,202600904,50032,1693.417,116443040.8,0
1.71157E+12,68983.5,68989.9,68800,68817,1968.35,1.71157E+12,135599635.6,33962,907.392,62510176.06,0
1.71157E+12,68817,68834,68502.9,68648.1,2480.656,1.71157E+12,170287103.4,41357,1178.154,80873292.55,0
1.71157E+12,68648,68901.7,68590.7,68707.8,2163.793,1.71157E+12,148796026.4,36357,1149.71,79063605.04,0
1.71157E+12,68707.7,69045,68677.2,69014.8,2639.742,1.71157E+12,181949465.5,39776,1593.747,109857029.1,0
1.71157E+12,69014.9,69229.9,68950.8,69064.9,2743.486,1.71157E+12,189528277.6,39775,1397.448,96551963.88,0
1.71157E+12,69064.9,69082.9,68871.6,69056.2,1223.274,1.71157E+12,84407755.36,24170,495.171,34172428.22,0
1.71157E+12,69056.1,69056.2,68885,68956.7,1231.5,1.71157E+12,84923487.23,21883,561.055,38693446.98,0
1.71157E+12,68956.6,69194.3,68948.3,69161.5,1342.579,1.71157E+12,92762664.33,22897,745.827,51535009.32,0
1.71157E+12,69161.5,69296,69120.9,69234.7,1569.801,1.71157E+12,108680634.9,25509,837.086,57953439.24,0
1.71158E+12,69234.6,69289.7,69152.9,69231.2,798.297,1.71158E+12,55249235.83,18195,353.571,24471851.06,0
1.71158E+12,69231.3,69231.3,68956.3,68982.8,1313.308,1.71158E+12,90698554.62,24415,440.759,30433507.56,0
1.71158E+12,68982.9,69179.2,68968.1,69102.5,1545.683,1.71158E+12,106749585.5,25327,819,56563000.54,0
1.71158E+12,69102.5,69400,69017.2,69376.9,1780.211,1.71158E+12,123286486.3,31559,958.379,66381960.11,0
1.71158E+12,69376.8,69482,69279.5,69441.5,2047.879,1.71158E+12,142106328.1,37043,1143.822,79377130.61,0
1.71158E+12,69441.5,69496,69374.6,69484.8,1606.053,1.71158E+12,111528656.2,30175,751.717,52204621.88,0
1.71158E+12,69484.8,69496,69317.6,69382.5,1267.798,1.71158E+12,88020869,25629,476.333,33073737.86,0
1.71158E+12,69382.4,69384,69229.1,69254,1569.43,1.71158E+12,108764174.7,22286,594.944,41235735.19,0
1.71158E+12,69254.1,69262.2,69121,69229.5,1610.039,1.71158E+12,111376868.3,26042,790.999,54716878.4,0
1.71158E+12,69229.5,69703.7,69176.5,69532.6,4850.369,1.71158E+12,337055378,53860,3086.237,214430464.6,0
1.71158E+12,69532.6,69631.7,69441.4,69595.6,1699.443,1.71158E+12,118198701.9,29002,875.423,60885771.19,0
1.71158E+12,69595.6,70081.9,69527.5,69870.7,5338.446,1.71159E+12,373120317.2,72819,3125.743,218470227.2,0
1.71159E+12,69870.6,69902,69500,69644.5,3859.801,1.71159E+12,268925907.3,50880,1453.32,101233236.2,0
1.71159E+12,69644.7,69858.3,69600.9,69747.1,1590.62,1.71159E+12,110967104.5,28092,792.251,55271480.06,0
1.71159E+12,69747.1,69805.4,69598.8,69671.7,1178.315,1.71159E+12,82113751.86,24914,542.282,37794271.82,0
1.71159E+12,69671.8,69671.8,69400.3,69486.4,1770.334,1.71159E+12,123119814.9,28687,666.775,46376851.05,0
1.71159E+12,69486.4,69636.6,69357.1,69526.1,1509.718,1.71159E+12,104922129.3,28580,816.896,56771756.35,0
1.71159E+12,69526.1,69587.6,69443.9,69506.1,1143.749,1.71159E+12,79492647.63,20457,503.514,34996592.34,0
1.71159E+12,69506,69642.6,69405,69625,944.908,1.71159E+12,65720418.6,18314,510.941,35539514.63,0
1.71159E+12,69625,69625,69489.4,69505.4,1022.413,1.71159E+12,71091117.65,18492,442.167,30745765.18,0
1.71159E+12,69505.3,69517,69033,69036.4,3805.351,1.71159E+12,263352689,55402,1431.877,99090089.3,0
1.71159E+12,69036.4,69216.5,68941,69208.2,2192.073,1.71159E+12,151486259,38744,1230.124,85023263.53,0
1.71159E+12,69208.2,69398.9,69141.1,69347.9,1880.445,1.7116E+12,130311295.6,26564,1054.185,73068030.46,0
1.7116E+12,69347.9,69373.7,69233.1,69325.9,977.355,1.7116E+12,67731178.51,18574,378.982,26265415.37,0
1.7116E+12,69325.9,69429,69116.6,69145.3,1365.454,1.7116E+12,94540744.68,26075,672.897,46599774.55,0
1.7116E+12,69145.4,69403.8,69120,69349.3,1583.321,1.7116E+12,109725876.5,25203,912.672,63246718.51,0
1.7116E+12,69349.3,69600.6,69333,69587.7,2279.028,1.7116E+12,158381142.2,30925,1333.855,92689151.79,0
1.7116E+12,69587.7,69754.6,69526.5,69711.4,2124.869,1.7116E+12,148022834.7,29164,1282.827,89367017,0
1.7116E+12,69711.4,69827.5,69619.9,69746.3,2027.701,1.7116E+12,141388544.5,27835,910.921,63531573.57,0
1.7116E+12,69746.4,69790,69658.5,69781,922.591,1.7116E+12,64332466.22,17085,400.185,27908219.02,0
1.7116E+12,69781,69855.1,69666.3,69705.6,1251.703,1.7116E+12,87323867,21105,495.502,34578095.71,0
1.7116E+12,69705.6,69999.4,69661.3,69864.1,1851.739,1.7116E+12,129381854.3,28054,1115.522,77953774.85,0
1.7116E+12,69864,69871.2,69667.7,69816.1,1400.618,1.7116E+12,97710842.53,23839,665.209,46409750.14,0
1.7116E+12,69816.1,69818,69679.3,69758,824.096,1.71161E+12,57470875.91,16355,280.77,19582343.17,0
1.71161E+12,69757.9,70055,69685.8,70043.7,3392.332,1.71161E+12,237208241.2,44758,2116.57,148024535.1,0
1.71161E+12,70043.8,70181.3,69934.5,70132.1,4377.223,1.71161E+12,306765704.7,56961,2217.602,155428506.7,0
1.71161E+12,70132.1,70451.7,70068.1,70425,4718.174,1.71161E+12,331556292.2,58339,2960.413,208080417.6,0
1.71161E+12,70424.9,70469.9,70236.9,70420,3095.154,1.71161E+12,217743892.5,47251,1565.68,110162999.9,0
1.71161E+12,70420,70564,70282.1,70326.9,3891.581,1.71161E+12,273951926.6,55811,1918.102,135058383.6,0
1.71161E+12,70326.9,70501.7,70240.2,70407.3,1997.788,1.71161E+12,140632354.8,32983,1007.889,70963192.05,0
1.71161E+12,70407.4,70499.1,70351.4,70400.9,1586.863,1.71161E+12,111756515.3,28677,824.17,58040018.3,0
1.71161E+12,70400.9,70489.3,70277.5,70456.8,1747.047,1.71161E+12,123008008,28961,766.339,53969220.6,0
1.71161E+12,70457,70647,70373.9,70389.5,3678.466,1.71161E+12,259423802.8,50907,1791.28,126354404,0
1.71161E+12,70389.5,70660.1,70344.9,70541.8,2851.448,1.71161E+12,201160589.6,39069,1417.368,99982758.53,0
1.71161E+12,70541.8,70783.2,70534.9,70694,3330.216,1.71162E+12,235445612.7,44029,1842.767,130286240.2,0
1.71162E+12,70694,70924,70586.4,70624.9,4542.541,1.71162E+12,321478319.8,64557,2105.525,149038228.7,0
1.71162E+12,70625,70993.5,70572.4,70801.8,4207.673,1.71162E+12,298030022.5,55070,2187.122,154899887.4,0
1.71162E+12,70801.8,70859.1,70653.2,70713.3,2007.574,1.71162E+12,142027694.1,33611,800.218,56621974.35,0
1.71162E+12,70713.9,70778.8,70660,70758,1297.356,1.71162E+12,91741371.91,25343,667.754,47220374.13,0
1.71162E+12,70757.9,70791.6,70573.5,70622.9,1736.071,1.71162E+12,122681397.6,29749,570.055,40286853.98,0
1.71162E+12,70623,70754.6,70614,70619.8,1194.175,1.71162E+12,84412465.56,22851,567.916,40146305.1,0
1.71162E+12,70619.8,70635,70393.8,70418.9,3419.812,1.71162E+12,241048876.3,49567,1446.166,101941030,0
1.71162E+12,70418.9,70656.7,70385.4,70636.1,1613.971,1.71162E+12,113814667,29211,960.461,67736778.01,0
1.71162E+12,70636.2,70925.6,70620.2,70864.4,3411.929,1.71162E+12,241421883.9,46211,2185.597,154660910.8,0
1.71162E+12,70864.4,71050,70713,70855.7,4300.854,1.71162E+12,304942398.1,62580,2225.034,157774825.6,0
1.71162E+12,70855.6,70949,70789.1,70813.3,1599.161,1.71163E+12,113315567.2,29627,676.749,47958723,0
1.71163E+12,70813.3,70862,70575.2,70626.8,2026.088,1.71163E+12,143249831.4,36063,704.402,49800579.8,0
1.71163E+12,70626.7,70815,70610,70707.7,1724.464,1.71163E+12,121984868.4,28848,965.171,68271590.79,0
1.71163E+12,70707.7,70887.8,70475.7,70566.4,3300.145,1.71163E+12,233129131.4,48630,1489.628,105235383.6,0
1.71163E+12,70566.4,70675,70450,70583.6,1926.099,1.71163E+12,135912882,31925,1017.915,71835190.15,0
1.71163E+12,70583.6,70706.6,70411,70618,2232.018,1.71163E+12,157450042.7,42993,1145.625,80824940.67,0
1.71163E+12,70617.9,70935.9,70437.4,70902.8,2484.075,1.71163E+12,175576249,48335,1449.308,102478954.4,0
1.71163E+12,70902.9,70970.9,70714.4,70805.6,3765.032,1.71163E+12,266814488.1,56036,1794.342,127175570,0
1.71163E+12,70805.5,71198,70468,71089.9,7335.447,1.71163E+12,519919358.6,89606,4117.079,291898416.7,0
1.71163E+12,71089.9,71440,70755.6,71017.7,14145.135,1.71163E+12,1005318066,176113,7593.008,539791099.2,0
1.71163E+12,71017.8,71069.4,70800.9,70924.5,3212.095,1.71163E+12,227877953.1,56550,1445.841,102582805.3,0
1.71163E+12,70924.5,71277.8,70736,70841.6,5903.838,1.71164E+12,419191767.8,87356,2871.079,203898533.6,0
1.71164E+12,70841.6,71149.3,70752.2,71086.2,3313.663,1.71164E+12,235216542,56537,1803.613,128047201.3,0
1.71164E+12,71086.2,71557.2,71077,71330,11138.646,1.71164E+12,794975492.6,136986,6103.339,435676334.1,0
1.71164E+12,71329.9,71636.2,71296,71598.5,5315.671,1.71164E+12,379971971.6,82211,2839.556,202996663.2,0
1.71164E+12,71598.4,71598.4,71200.3,71352.4,4552.905,1.71164E+12,325126052.7,71382,2027.861,144797612.5,0
1.71164E+12,71352.5,71395,71052,71117.8,3463.667,1.71164E+12,246704436.9,54938,1416.919,100921188.7,0
1.71164E+12,71117.8,71283.3,71009.2,71278.3,3280.186,1.71164E+12,233378772.7,51486,1595.867,113548174.5,0
1.71164E+12,71278.3,71497,71251.4,71335.1,3001.005,1.71164E+12,214195401.1,43556,1382.123,98648297.1,0
1.71164E+12,71335.2,71381.4,70840.4,70856.1,5160.491,1.71164E+12,366553620.1,72421,2046.883,145370950.4,0
1.71164E+12,70856,71019.2,70662.9,70994.7,4231.117,1.71164E+12,299693549.1,56569,2091.789,148178865.4,0
1.71164E+12,70994.7,71064,70838.6,70866.4,2136.496,1.71164E+12,151620295.7,37794,1022.758,72596869.23,0
1.71164E+12,70866.3,70957.6,70565.3,70749.1,2793.389,1.71165E+12,197547563.6,46169,1271.129,89891934.89,0
1.71165E+12,70749.1,70816.5,70623.2,70682,1798.53,1.71165E+12,127204127.6,33872,828.307,58590870.33,0
1.71165E+12,70681.9,70778.8,70527.6,70755.5,2091.115,1.71165E+12,147738506.4,37105,1006.937,71149864.23,0
1.71165E+12,70755.5,70827.7,70682.6,70717,1102.976,1.71165E+12,78043092.97,24465,568.478,40225030.82,0
1.71165E+12,70714.1,70899,70667,70848,1448.475,1.71165E+12,102595734,22335,792.914,56163965.46,0
1.71165E+12,70847.9,71030,70811,70980.9,1696.839,1.71165E+12,120390594.3,27153,978.993,69461102.83,0
1.71165E+12,70980.9,71030,70910.7,70948.6,889.075,1.71165E+12,63092038.67,18182,405.855,28802717.3,0
1.71165E+12,70948.5,70959.7,70752.3,70784.2,964.075,1.71165E+12,68296149.6,19935,336.784,23861555.15,0
1.71165E+12,70784.1,70786,70455.6,70610.4,3457.133,1.71165E+12,243951781.1,45013,1509.699,106529195.4,0
1.71165E+12,70610.3,70819.6,70548,70778.9,1848.37,1.71165E+12,130657892.3,29083,1041.397,73618485.73,0
1.71165E+12,70778.9,70836.5,70723,70737.4,1021.522,1.71165E+12,72305419.79,20330,497.612,35222456.51,0
1.71165E+12,70737.5,70966.4,70722,70911.5,1661.702,1.71166E+12,117779895.1,25645,1028.938,72927666.16,0
1.71166E+12,70911.4,70919,70740.6,70837.1,1220.821,1.71166E+12,86481383,25917,539.971,38253843.81,0
1.71166E+12,70837.1,70917.2,70706.6,70720,1215.506,1.71166E+12,86050135.83,24848,597.554,42309678.13,0
1.71166E+12,70720,70754.6,70656.1,70666,956.875,1.71166E+12,67651936.96,16801,392.733,27769525.59,0
1.71166E+12,70666.1,70831,70656,70810.1,771.661,1.71166E+12,54591324.02,12108,501.367,35469306.09,0
1.71166E+12,70810.1,70810.1,70710.7,70726.1,695.519,1.71166E+12,49203151.95,12513,340.949,24119377.46,0
1.71166E+12,70726.1,70881.8,70693,70859.9,1062.208,1.71166E+12,75202479.9,16183,649.439,45983268.32,0
1.71166E+12,70859.9,70955.8,70824,70926,758.232,1.71166E+12,53762226.18,15245,448.129,31773600.87,0
1.71166E+12,70926,70926.1,70806.4,70824.8,511.411,1.71166E+12,36243866.19,12130,254.359,18026240.91,0
1.71166E+12,70824.7,70894.5,70760,70829,608.236,1.71166E+12,43077443.11,12946,263.375,18654367.68,0
1.71166E+12,70829.1,70875.1,70593,70704.9,1424.476,1.71166E+12,100696221.4,25386,661.517,46761164.14,0
1.71166E+12,70704.9,70863,70592.3,70863,1274.066,1.71166E+12,90122473.81,23640,832.298,58882451.89,0
1.71167E+12,70862.9,70927.6,70781.5,70893.5,1150.364,1.71167E+12,81527649.38,20601,626.918,44433524.09,0
1.71167E+12,70893.6,70949.9,70816.5,70907.6,696.087,1.71167E+12,49346565.34,15691,363.328,25757953.53,0
1.71167E+12,70907.6,71122,70831,71106.6,2616.177,1.71167E+12,185746578,32171,1439.552,102221354.9,0
1.71167E+12,71106.7,71138,70966,70970.5,1568.305,1.71167E+12,111450297.1,25084,809.099,57507484.46,0
1.71167E+12,70970.5,70970.6,70750.3,70778.2,1584.711,1.71167E+12,112301269.2,23608,528.783,37468950.52,0
1.71167E+12,70778.2,70850,70724.2,70838.7,1121.586,1.71167E+12,79390585.94,20015,635.274,44972058.04,0
1.71167E+12,70838.8,70886,70734.2,70768,1035.754,1.71167E+12,73351467.42,19807,507.192,35924461.04,0
1.71167E+12,70768.1,70836.3,70733.7,70807.1,741.268,1.71167E+12,52467909.51,15392,404.099,28604335.53,0
1.71167E+12,70807.1,70810,70685.7,70742.2,1483.586,1.71167E+12,104938977.8,22313,562.253,39773140.99,0
1.71167E+12,70742.3,70821.3,70656,70793.7,715.232,1.71167E+12,50600474.55,15209,436.999,30920501.01,0
1.71167E+12,70793.6,70882.7,70696.4,70882.6,837.271,1.71167E+12,59265870.13,17765,505.563,35790107.74,0
1.71167E+12,70882.7,70966,70826.3,70912.4,1025.373,1.71168E+12,72706155.12,18595,560.533,39746610.3,0
1.71168E+12,70912.4,70976.9,70855.9,70938.9,720.142,1.71168E+12,51067251.23,14655,339.804,24096761.25,0
